Time,Nodes,Symptomatic
0,1,0.32
0,2,0
0,3,0.16
0,4,0.16
0,5,0.32
0,6,0.16
0,7,0.16
0,8,0
0,9,0
0,10,0
0,11,0
0,12,0.16
0,13,0.16
0,14,0.32
0,15,0.32
0,16,0.16
0,17,0
0,18,0
0,19,0
0,20,0
0,21,0.16
0,22,0.32
0,23,0.16
0,24,0.32
0,25,0.16
0,26,0
0,27,0.16
0,28,0.16
0,29,0
0,30,0.16
0,31,0.32
0,32,0.32
0,33,0.32
0,34,0.32
0,35,0.32
0,36,0.16
0,37,0.32
0,38,0
0,39,0.16
0,40,0
0,41,0.16
0,42,0
0,43,0
0,44,0
0,45,0.16
0,46,0.16
0,47,8.48
1,1,963.673
1,2,57.1674
1,3,1218.58
1,4,962.44
1,5,929.452
1,6,730.72
1,7,452.601
1,8,1368.58
1,9,663.018
1,10,590.057
1,11,1373.24
1,12,1171.24
1,13,297.774
1,14,1135.33
1,15,408.077
1,16,1738.18
1,17,1889.12
1,18,1092.46
1,19,1872.3
1,20,176.208
1,21,1117.65
1,22,144.254
1,23,946.721
1,24,213.5
1,25,281.056
1,26,1320.19
1,27,500.118
1,28,236.532
1,29,487.7
1,30,773.989
1,31,1035.26
1,32,446.042
1,33,1416.77
1,34,1069.28
1,35,1117.53
1,36,856.347
1,37,1756.92
1,38,1282.44
1,39,359.174
1,40,1550.23
1,41,2134.95
1,42,1106.73
1,43,1968.77
1,44,756.209
1,45,1255.53
1,46,945.563
1,47,950.873
2,1,821.286
2,2,48.7207
2,3,1038.53
2,4,820.236
2,5,792.121
2,6,622.753
2,7,385.728
2,8,1166.37
2,9,565.055
2,10,502.874
2,11,1170.34
2,12,998.185
2,13,253.777
2,14,967.583
2,15,347.782
2,16,1481.36
2,17,1609.99
2,18,931.046
2,19,1595.66
2,20,150.173
2,21,952.508
2,22,122.94
2,23,806.839
2,24,181.955
2,25,239.529
2,26,1125.13
2,27,426.223
2,28,201.583
2,29,415.64
2,30,659.629
2,31,882.3
2,32,380.137
2,33,1207.44
2,34,911.293
2,35,952.411
2,36,729.818
2,37,1497.33
2,38,1092.95
2,39,306.104
2,40,1321.18
2,41,1819.5
2,42,943.21
2,43,1677.88
2,44,644.476
2,45,1070.02
2,46,805.852
2,47,810.379
3,1,699.957
3,2,41.5232
3,3,885.107
3,4,699.062
3,5,675.101
3,6,530.753
3,7,328.744
3,8,994.061
3,9,481.579
3,10,428.584
3,11,997.442
3,12,850.722
3,13,216.286
3,14,824.641
3,15,296.404
3,16,1262.52
3,17,1372.15
3,18,793.502
3,19,1359.93
3,20,127.987
3,21,811.793
3,22,104.778
3,23,687.644
3,24,155.074
3,25,204.143
3,26,958.911
3,27,363.257
3,28,171.803
3,29,354.237
3,30,562.182
3,31,751.957
3,32,323.979
3,33,1029.06
3,34,776.666
3,35,811.711
3,36,622.001
3,37,1276.12
3,38,931.49
3,39,260.883
3,40,1126
3,41,1550.71
3,42,803.868
3,43,1430
3,44,549.267
3,45,911.941
3,46,686.803
3,47,690.663
4,1,596.571
4,2,35.3901
4,3,754.373
4,4,595.808
4,5,575.386
4,6,452.359
4,7,280.187
4,8,847.234
4,9,410.448
4,10,365.28
4,11,850.116
4,12,725.067
4,13,184.34
4,14,702.838
4,15,252.624
4,16,1076.04
4,17,1169.48
4,18,676.299
4,19,1159.06
4,20,109.083
4,21,691.888
4,22,89.3019
4,23,586.076
4,24,132.169
4,25,173.99
4,26,817.276
4,27,309.603
4,28,146.427
4,29,301.915
4,30,479.145
4,31,640.89
4,32,276.126
4,33,877.065
4,34,661.95
4,35,691.818
4,36,530.129
4,37,1087.64
4,38,793.906
4,39,222.35
4,40,959.685
4,41,1321.66
4,42,685.134
4,43,1218.78
4,44,468.138
4,45,777.244
4,46,585.359
4,47,588.652
5,1,508.474
5,2,30.164
5,3,642.973
5,4,507.824
5,5,490.418
5,6,385.558
5,7,238.811
5,8,722.122
5,9,349.836
5,10,311.339
5,11,724.578
5,12,617.995
5,13,157.118
5,14,599.049
5,15,215.319
5,16,917.136
5,17,996.777
5,18,576.428
5,19,987.904
5,20,92.9747
5,21,589.716
5,22,76.1145
5,23,499.529
5,24,112.652
5,25,148.297
5,26,696.587
5,27,263.883
5,28,124.804
5,29,257.33
5,30,408.389
5,31,546.248
5,32,235.35
5,33,747.547
5,34,564.198
5,35,589.656
5,36,451.844
5,37,927.022
5,38,676.668
5,39,189.515
5,40,817.967
5,41,1126.49
5,42,583.959
5,43,1038.8
5,44,399.007
5,45,662.467
5,46,498.918
5,47,501.726
6,1,433.406
6,2,25.7108
6,3,548.047
6,4,432.851
6,5,418.015
6,6,328.637
6,7,203.554
6,8,615.512
6,9,298.188
6,10,265.374
6,11,617.605
6,12,526.757
6,13,133.922
6,14,510.609
6,15,183.53
6,16,781.735
6,17,849.618
6,18,491.328
6,19,842.055
6,20,79.2484
6,21,502.654
6,22,64.8774
6,23,425.782
6,24,96.0203
6,25,126.403
6,26,593.747
6,27,224.925
6,28,106.379
6,29,219.34
6,30,348.096
6,31,465.603
6,32,200.605
6,33,637.183
6,34,480.903
6,35,502.602
6,36,385.136
6,37,790.162
6,38,576.769
6,39,161.536
6,40,697.206
6,41,960.18
6,42,497.746
6,43,885.44
6,44,340.1
6,45,564.663
6,46,425.261
6,47,427.656
7,1,369.44
7,2,21.9161
7,3,467.16
7,4,368.967
7,5,356.32
7,6,280.133
7,7,173.512
7,8,524.668
7,9,254.178
7,10,226.208
7,11,526.453
7,12,449.013
7,13,114.156
7,14,435.248
7,15,156.443
7,16,666.358
7,17,724.222
7,18,418.813
7,19,717.776
7,20,67.5521
7,21,428.467
7,22,55.3021
7,23,362.94
7,24,81.8486
7,25,107.747
7,26,506.115
7,27,191.728
7,28,90.6781
7,29,186.967
7,30,296.721
7,31,396.884
7,32,170.997
7,33,543.141
7,34,409.926
7,35,428.423
7,36,328.293
7,37,673.541
7,38,491.643
7,39,137.695
7,40,594.305
7,41,818.466
7,42,424.283
7,43,754.757
7,44,289.904
7,45,481.324
7,46,362.496
7,47,364.54
8,1,314.933
8,2,18.6827
8,3,398.235
8,4,314.53
8,5,303.749
8,6,238.802
8,7,147.912
8,8,447.26
8,9,216.677
8,10,192.833
8,11,448.78
8,12,382.765
8,13,97.3136
8,14,371.032
8,15,133.361
8,16,568.044
8,17,617.371
8,18,357.021
8,19,611.876
8,20,57.5855
8,21,365.251
8,22,47.1429
8,23,309.392
8,24,69.7727
8,25,91.8504
8,26,431.443
8,27,163.44
8,28,77.2995
8,29,159.382
8,30,252.943
8,31,338.328
8,32,145.768
8,33,463.006
8,34,349.446
8,35,365.214
8,36,279.857
8,37,574.167
8,38,419.107
8,39,117.379
8,40,506.622
8,41,697.71
8,42,361.685
8,43,643.401
8,44,247.132
8,45,410.31
8,46,309.014
8,47,310.758
9,1,268.487
9,2,15.9274
9,3,339.503
9,4,268.143
9,5,258.952
9,6,203.584
9,7,126.098
9,8,381.298
9,9,184.722
9,10,164.394
9,11,382.595
9,12,326.315
9,13,82.9619
9,14,316.313
9,15,113.693
9,16,484.269
9,17,526.322
9,18,304.368
9,19,521.637
9,20,49.0928
9,21,311.384
9,22,40.1904
9,23,263.764
9,24,59.4827
9,25,78.3045
9,26,367.814
9,27,139.336
9,28,65.8995
9,29,135.876
9,30,215.639
9,31,288.432
9,32,124.271
9,33,394.723
9,34,297.909
9,35,311.352
9,36,238.584
9,37,489.489
9,38,357.297
9,39,100.068
9,40,431.906
9,41,594.812
9,42,308.344
9,43,548.512
9,44,210.685
9,45,349.797
9,46,263.441
9,47,264.93
10,1,228.91
10,2,13.5796
10,3,289.457
10,4,228.617
10,5,220.781
10,6,173.574
10,7,107.51
10,8,325.092
10,9,157.492
10,10,140.161
10,11,326.197
10,12,278.214
10,13,70.7326
10,14,269.686
10,15,96.9339
10,16,412.884
10,17,448.738
10,18,259.502
10,19,444.743
10,20,41.8561
10,21,265.483
10,22,34.266
10,23,224.883
10,24,50.7145
10,25,66.7618
10,26,313.596
10,27,118.797
10,28,56.1853
10,29,115.847
10,30,183.852
10,31,245.914
10,32,105.952
10,33,336.537
10,34,253.995
10,35,265.456
10,36,203.415
10,37,417.334
10,38,304.629
10,39,85.3173
10,40,368.239
10,41,507.131
10,42,262.891
10,43,467.657
10,44,179.628
10,45,298.234
10,46,224.607
10,47,225.879
11,1,195.186
11,2,11.579
11,3,246.812
11,4,194.936
11,5,188.254
11,6,148.002
11,7,91.6712
11,8,277.198
11,9,134.289
11,10,119.512
11,11,278.14
11,12,237.226
11,13,60.3119
11,14,229.954
11,15,82.6531
11,16,352.055
11,17,382.627
11,18,221.271
11,19,379.221
11,20,35.6897
11,21,226.371
11,22,29.2178
11,23,191.752
11,24,43.2429
11,25,56.9261
11,26,267.395
11,27,101.295
11,28,47.9078
11,29,98.7797
11,30,156.766
11,31,209.685
11,32,90.3428
11,33,286.957
11,34,216.575
11,35,226.348
11,36,173.446
11,37,355.85
11,38,259.749
11,39,72.7479
11,40,313.988
11,41,432.418
11,42,224.16
11,43,398.759
11,44,153.164
11,45,254.297
11,46,191.517
11,47,192.603
12,1,166.449
12,2,9.87428
12,3,210.474
12,4,166.236
12,5,160.538
12,6,126.212
12,7,78.1746
12,8,236.387
12,9,114.518
12,10,101.916
12,11,237.19
12,12,202.299
12,13,51.4322
12,14,196.099
12,15,70.4842
12,16,300.222
12,17,326.294
12,18,188.694
12,19,323.389
12,20,30.4351
12,21,193.043
12,22,24.9161
12,23,163.521
12,24,36.8763
12,25,48.545
12,26,228.027
12,27,86.3815
12,28,40.8544
12,29,84.2365
12,30,133.685
12,31,178.813
12,32,77.0418
12,33,244.709
12,34,184.689
12,35,193.023
12,36,147.91
12,37,303.458
12,38,221.507
12,39,62.0373
12,40,267.76
12,41,368.753
12,42,191.157
12,43,340.05
12,44,130.614
12,45,216.857
12,46,163.32
12,47,164.248
13,1,141.962
13,2,8.42166
13,3,179.509
13,4,141.78
13,5,136.921
13,6,107.644
13,7,66.674
13,8,201.611
13,9,97.6709
13,10,86.9231
13,11,202.296
13,12,172.538
13,13,43.8658
13,14,167.25
13,15,60.1149
13,16,256.055
13,17,278.291
13,18,160.934
13,19,275.814
13,20,25.9577
13,21,164.643
13,22,21.2506
13,23,139.464
13,24,31.4513
13,25,41.4034
13,26,194.481
13,27,73.6734
13,28,34.8441
13,29,71.844
13,30,114.018
13,31,152.507
13,32,65.7079
13,33,208.708
13,34,157.518
13,35,164.627
13,36,126.15
13,37,258.815
13,38,188.92
13,39,52.9106
13,40,228.369
13,41,314.504
13,42,163.035
13,43,290.023
13,44,111.399
13,45,184.954
13,46,139.294
13,47,140.087
14,1,121.097
14,2,7.18387
14,3,153.124
14,4,120.941
14,5,116.796
14,6,91.8227
14,7,56.8742
14,8,171.979
14,9,83.3151
14,10,74.1471
14,11,172.563
14,12,147.178
14,13,37.4183
14,14,142.667
14,15,51.2791
14,16,218.42
14,17,237.387
14,18,137.28
14,19,235.275
14,20,22.1424
14,21,140.444
14,22,18.1272
14,23,118.966
14,24,26.8285
14,25,35.3179
14,26,165.896
14,27,62.8448
14,28,29.7226
14,29,61.2842
14,30,97.2596
14,31,130.091
14,32,56.0501
14,33,178.032
14,34,134.366
14,35,140.43
14,36,107.608
14,37,220.774
14,38,161.153
14,39,45.1337
14,40,194.803
14,41,268.278
14,42,139.072
14,43,247.395
14,44,95.025
14,45,157.769
14,46,118.82
14,47,119.499
15,1,103.317
15,2,6.12912
15,3,130.641
15,4,103.184
15,5,99.6475
15,6,78.3408
15,7,48.5236
15,8,146.728
15,9,71.0823
15,10,63.2604
15,11,147.226
15,12,125.568
15,13,31.9244
15,14,121.72
15,15,43.7501
15,16,186.35
15,17,202.533
15,18,117.124
15,19,200.731
15,20,18.8913
15,21,119.823
15,22,15.4657
15,23,101.499
15,24,22.8894
15,25,30.1324
15,26,141.538
15,27,53.6175
15,28,25.3586
15,29,52.286
15,30,82.9794
15,31,110.99
15,32,47.8206
15,33,151.893
15,34,114.637
15,35,119.811
15,36,91.8086
15,37,188.358
15,38,137.492
15,39,38.5069
15,40,166.201
15,41,228.887
15,42,118.653
15,43,211.071
15,44,81.0728
15,45,134.604
15,46,101.374
15,47,101.955
16,1,88.1664
16,2,5.23037
16,3,111.483
16,4,88.0533
16,5,85.0351
16,6,66.8527
16,7,41.408
16,8,125.212
16,9,60.6586
16,10,53.9838
16,11,125.637
16,12,107.154
16,13,27.2429
16,14,103.871
16,15,37.3344
16,16,159.023
16,17,172.833
16,18,99.9492
16,19,171.295
16,20,16.121
16,21,102.252
16,22,13.1978
16,23,86.6148
16,24,19.5329
16,25,25.7138
16,26,120.783
16,27,45.7548
16,28,21.6399
16,29,44.6186
16,30,70.8111
16,31,94.7144
16,32,40.8081
16,33,129.619
16,34,97.8265
16,35,102.242
16,36,78.3454
16,37,160.737
16,38,117.33
16,39,32.8601
16,40,141.829
16,41,195.323
16,42,101.253
16,43,180.119
16,44,69.184
16,45,114.865
16,46,86.5086
16,47,87.0064
17,1,75.2566
17,2,4.46452
17,3,95.1577
17,4,75.1599
17,5,72.5837
17,6,57.0636
17,7,35.3447
17,8,106.878
17,9,51.7764
17,10,46.0791
17,11,107.24
17,12,91.4637
17,13,23.2538
17,14,88.6618
17,15,31.8676
17,16,135.737
17,17,147.525
17,18,85.314
17,19,146.213
17,20,13.7605
17,21,87.2794
17,22,11.2653
17,23,73.932
17,24,16.6727
17,25,21.9486
17,26,103.097
17,27,39.055
17,28,18.4712
17,29,38.0851
17,30,60.4422
17,31,80.8454
17,32,34.8327
17,33,110.639
17,34,83.5017
17,35,87.2706
17,36,66.8733
17,37,137.2
17,38,100.149
17,39,28.0484
17,40,121.061
17,41,166.721
17,42,86.4265
17,43,153.744
17,44,59.0534
17,45,98.0455
17,46,73.8413
17,47,74.2682
18,1,64.2559
18,2,3.81194
18,3,81.247
18,4,64.1733
18,5,61.9737
18,6,48.7221
18,7,30.1781
18,8,91.2549
18,9,44.2078
18,10,39.3433
18,11,91.5644
18,12,78.0935
18,13,19.8545
18,14,75.7016
18,15,27.2092
18,16,115.895
18,17,125.96
18,18,72.8432
18,19,124.84
18,20,11.749
18,21,74.5211
18,22,9.61858
18,23,63.1249
18,24,14.2355
18,25,18.7402
18,26,88.0261
18,27,33.3459
18,28,15.7711
18,29,32.5178
18,30,51.6068
18,31,69.0274
18,32,29.741
18,33,94.4658
18,34,71.2954
18,35,74.5135
18,36,57.0977
18,37,117.144
18,38,85.5098
18,39,23.9483
18,40,103.364
18,41,142.35
18,42,73.7926
18,43,131.27
18,44,50.4209
18,45,83.7131
18,46,63.0474
18,47,63.4137
19,1,54.8821
19,2,3.25587
19,3,69.3934
19,4,54.8115
19,5,52.9328
19,6,41.6143
19,7,25.7756
19,8,77.9425
19,9,37.7585
19,10,33.6037
19,11,78.2066
19,12,66.7005
19,13,16.958
19,14,64.658
19,15,23.2398
19,16,98.9874
19,17,107.585
19,18,62.2167
19,19,106.628
19,20,10.035
19,21,63.6495
19,22,8.2154
19,23,53.916
19,24,12.1587
19,25,16.0064
19,26,75.1843
19,27,28.4811
19,28,13.4703
19,29,27.7738
19,30,44.0781
19,31,58.9572
19,32,25.4023
19,33,80.6846
19,34,60.8942
19,35,63.6431
19,36,48.7678
19,37,100.054
19,38,73.0353
19,39,20.4545
19,40,88.2851
19,41,121.583
19,42,63.0272
19,43,112.119
19,44,43.0651
19,45,71.5003
19,46,53.8497
19,47,54.1645
20,1,46.8946
20,2,2.78203
20,3,59.2928
20,4,46.8342
20,5,45.2289
20,6,35.5576
20,7,22.0241
20,8,66.5988
20,9,32.2629
20,10,28.7129
20,11,66.8244
20,12,56.9924
20,13,14.4899
20,14,55.2477
20,15,19.8574
20,16,84.5801
20,17,91.9263
20,18,53.1617
20,19,91.1087
20,20,8.57444
20,21,54.3857
20,22,7.01973
20,23,46.0689
20,24,10.3891
20,25,13.6768
20,26,64.2417
20,27,24.3358
20,28,11.5097
20,29,23.7314
20,30,37.6627
20,31,50.3762
20,32,21.7052
20,33,68.9414
20,34,52.0312
20,35,54.3802
20,36,41.6698
20,37,85.4913
20,38,62.4056
20,39,17.4774
20,40,75.4357
20,41,103.887
20,42,53.8538
20,43,95.8006
20,44,36.7971
20,45,61.0936
20,46,46.0122
20,47,46.2831
21,1,40.0883
21,2,2.37826
21,3,50.6859
21,4,40.0366
21,5,38.6643
21,6,30.3965
21,7,18.8275
21,8,56.9328
21,9,27.5801
21,10,24.5454
21,11,57.1254
21,12,48.72
21,13,12.3867
21,14,47.229
21,15,16.9751
21,16,72.3035
21,17,78.5837
21,18,45.4458
21,19,77.8849
21,20,7.3299
21,21,46.4919
21,22,6.00088
21,23,39.3823
21,24,8.88117
21,25,11.6917
21,26,54.9173
21,27,20.8035
21,28,9.83914
21,29,20.2868
21,30,32.1961
21,31,43.0642
21,32,18.5548
21,33,58.9349
21,34,44.479
21,35,46.4872
21,36,35.6215
21,37,73.0823
21,38,53.3479
21,39,14.9406
21,40,64.4866
21,41,88.8079
21,42,46.037
21,43,81.8953
21,44,31.456
21,45,52.2259
21,46,39.3338
21,47,39.5673
22,1,34.2886
22,2,2.03421
22,3,43.3519
22,4,34.2443
22,5,33.0705
22,6,25.9988
22,7,16.1035
22,8,48.6962
22,9,23.5898
22,10,20.9942
22,11,48.8607
22,12,41.671
22,13,10.5946
22,14,40.3962
22,15,14.5192
22,16,61.8424
22,17,67.2143
22,18,38.871
22,19,66.6167
22,20,6.26941
22,21,39.7655
22,22,5.13271
22,23,33.6846
22,24,7.59624
22,25,10.0002
22,26,46.9719
22,27,17.7936
22,28,8.41558
22,29,17.3516
22,30,27.5379
22,31,36.8335
22,32,15.8704
22,33,50.4082
22,34,38.0436
22,35,39.7615
22,36,30.4676
22,37,62.5083
22,38,45.6298
22,39,12.7789
22,40,55.1567
22,41,75.9589
22,42,39.3762
22,43,70.0464
22,44,26.9048
22,45,44.6696
22,46,33.6431
22,47,33.8446
23,1,29.3466
23,2,1.74104
23,3,37.1023
23,4,29.3086
23,5,28.304
23,6,22.2514
23,7,13.7824
23,8,41.6777
23,9,20.1896
23,10,17.9682
23,11,41.8183
23,12,35.6644
23,13,9.06752
23,14,34.5738
23,15,12.4264
23,16,52.9283
23,17,57.5262
23,18,33.2685
23,19,57.0149
23,20,5.36575
23,21,34.0338
23,22,4.39292
23,23,28.8295
23,24,6.50133
23,25,8.55887
23,26,40.2015
23,27,15.2288
23,28,7.20255
23,29,14.8505
23,30,23.5686
23,31,31.5243
23,32,13.5829
23,33,43.1425
23,34,32.5598
23,35,34.0304
23,36,26.0759
23,37,53.4981
23,38,39.053
23,39,10.9369
23,40,47.2065
23,41,65.01
23,42,33.7004
23,43,59.9498
23,44,23.0267
23,45,38.2308
23,46,28.7939
23,47,28.9682
24,1,25.1354
24,2,1.49123
24,3,31.777
24,4,25.1028
24,5,24.2424
24,6,19.0582
24,7,11.8046
24,8,35.6971
24,9,17.2922
24,10,15.3897
24,11,35.8174
24,12,30.546
24,13,7.76626
24,14,29.6125
24,15,10.6431
24,16,45.3324
24,17,49.2708
24,18,28.4945
24,19,48.833
24,20,4.59573
24,21,29.1498
24,22,3.76254
24,23,24.6924
24,24,5.56833
24,25,7.33068
24,26,34.4323
24,27,13.0432
24,28,6.1689
24,29,12.7193
24,30,20.1863
24,31,27.0002
24,32,11.6338
24,33,36.9513
24,34,27.8871
24,35,29.1468
24,36,22.3337
24,37,45.8204
24,38,33.4488
24,39,9.36736
24,40,40.4321
24,41,55.6803
24,42,28.864
24,43,51.3463
24,44,19.7221
24,45,32.7442
24,46,24.6618
24,47,24.813
25,1,21.5471
25,2,1.27836
25,3,27.2392
25,4,21.519
25,5,20.7814
25,6,16.3372
25,7,10.1192
25,8,30.601
25,9,14.8233
25,10,13.1925
25,11,30.7039
25,12,26.1846
25,13,6.65743
25,14,25.3849
25,15,9.12356
25,16,38.8599
25,17,42.2363
25,18,24.4266
25,19,41.8612
25,20,3.93958
25,21,24.988
25,22,3.22539
25,23,21.1671
25,24,4.77332
25,25,6.28412
25,26,29.5163
25,27,11.1809
25,28,5.28811
25,29,10.9032
25,30,17.3041
25,31,23.1451
25,32,9.97284
25,33,31.6757
25,34,23.9053
25,35,24.9855
25,36,19.1449
25,37,39.2781
25,38,28.6734
25,39,8.02988
25,40,34.6594
25,41,47.7303
25,42,24.7428
25,43,44.0151
25,44,16.9061
25,45,28.0689
25,46,21.1408
25,47,21.2722
26,1,18.4894
26,2,1.09697
26,3,23.3723
26,4,18.4652
26,5,17.8323
26,6,14.0186
26,7,8.68311
26,8,26.2586
26,9,12.7196
26,10,11.3202
26,11,26.3466
26,12,22.4682
26,13,5.71258
26,14,21.7825
26,15,7.82872
26,16,33.3445
26,17,36.2421
26,18,20.9602
26,19,35.9203
26,20,3.38046
26,21,21.4416
26,22,2.76767
26,23,18.1632
26,24,4.09587
26,25,5.39233
26,26,25.3273
26,27,9.594
26,28,4.53757
26,29,9.35567
26,30,14.8482
26,31,19.8602
26,32,8.55755
26,33,27.1802
26,34,20.5124
26,35,21.4395
26,36,16.4276
26,37,33.7032
26,38,24.6042
26,39,6.89019
26,40,29.7405
26,41,40.9559
26,42,21.2311
26,43,37.768
26,44,14.5066
26,45,24.085
26,46,18.1405
26,47,18.2551
27,1,15.8838
27,2,0.942402
27,3,20.0773
27,4,15.863
27,5,15.3193
27,6,12.0429
27,7,7.45937
27,8,22.5583
27,9,10.9269
27,10,9.7248
27,11,22.6337
27,12,19.3013
27,13,4.90746
27,14,18.7129
27,15,6.72535
27,16,28.6448
27,17,31.1343
27,18,18.0065
27,19,30.858
27,20,2.90403
27,21,18.4198
27,22,2.37764
27,23,15.6034
27,24,3.5186
27,25,4.63242
27,26,21.7578
27,27,8.24175
27,28,3.89802
27,29,8.037
27,30,12.7555
27,31,17.061
27,32,7.35155
27,33,23.3495
27,34,17.6212
27,35,18.4179
27,36,14.1122
27,37,28.9527
27,38,21.1368
27,39,5.91904
27,40,25.549
27,41,35.1834
27,42,18.2386
27,43,32.4448
27,44,12.4619
27,45,20.6903
27,46,15.5839
27,47,15.6841
28,1,13.6636
28,2,0.810695
28,3,17.2695
28,4,13.6456
28,5,13.1779
28,6,10.3593
28,7,6.41659
28,8,19.4052
28,9,9.3993
28,10,8.36533
28,11,19.4698
28,12,16.6027
28,13,4.2214
28,14,16.0972
28,15,5.78516
28,16,24.64
28,17,26.7818
28,18,15.4896
28,19,26.5444
28,20,2.49806
28,21,15.8447
28,22,2.04529
28,23,13.4223
28,24,3.0267
28,25,3.98489
28,26,18.7161
28,27,7.08947
28,28,3.35305
28,29,6.91333
28,30,10.9722
28,31,14.6757
28,32,6.3239
28,33,20.0853
28,34,15.1576
28,35,15.8432
28,36,12.1392
28,37,24.9048
28,38,18.1822
28,39,5.09149
28,40,21.9773
28,41,30.2645
28,42,15.6887
28,43,27.9088
28,44,10.7196
28,45,17.7975
28,46,13.4054
28,47,13.4933
29,1,11.7718
29,2,0.698466
29,3,14.8769
29,4,11.7561
29,5,11.3532
29,6,8.92471
29,7,5.52802
29,8,16.7185
29,9,8.09762
29,10,7.2069
29,11,16.7739
29,12,14.3032
29,13,3.63679
29,14,13.8683
29,15,4.98399
29,16,21.2274
29,17,23.073
29,18,13.3449
29,19,22.8686
29,20,2.15211
29,21,13.6505
29,22,1.76208
29,23,11.5636
29,24,2.60754
29,25,3.43312
29,26,16.1242
29,27,6.10758
29,28,2.88866
29,29,5.95583
29,30,9.45263
29,31,12.6432
29,32,5.44822
29,33,17.3039
29,34,13.0582
29,35,13.6492
29,36,10.4579
29,37,21.4554
29,38,15.6645
29,39,4.38632
29,40,18.9338
29,41,26.0729
29,42,13.5159
29,43,24.0435
29,44,9.23496
29,45,15.3325
29,46,11.549
29,47,11.6265
30,1,10.1597
30,2,0.602834
30,3,12.838
30,4,10.1461
30,5,9.79833
30,6,7.70226
30,7,4.77085
30,8,14.4291
30,9,6.98843
30,10,6.21977
30,11,14.4766
30,12,12.3437
30,13,3.13863
30,14,11.969
30,15,4.3013
30,16,18.3195
30,17,19.9127
30,18,11.5174
30,19,19.7364
30,20,1.85733
30,21,11.7808
30,22,1.52076
30,23,9.97987
30,24,2.25036
30,25,2.96294
30,26,13.9157
30,27,5.27088
30,28,2.49294
30,29,5.13991
30,30,8.15777
30,31,10.9112
30,32,4.70204
30,33,14.9337
30,34,11.2693
30,35,11.7796
30,36,9.02522
30,37,18.5161
30,38,13.5191
30,39,3.78542
30,40,16.3404
30,41,22.5012
30,42,11.6643
30,43,20.7498
30,44,7.96983
30,45,13.232
30,46,9.96716
30,47,10.0357
